Date;ES2YPrice;ES2YYield;ES5YPrice;ES5YYield;ES10YPrice;ES10YYield;DE2YPrice;DE2YYield;DE5YPrice;DE5YYield;DE10YPrice;DE10YYield;CH2YPrice;CH2YYield;CH5YPrice;CH5YYield;CH10YPrice;CH10YYield;EURCHF
19-Sep-2008;98.230;4.352;99.080;4.489;95.350;4.745;99.920;4.042;97.380;4.139;100.120;4.231;103.200;1.743;111.5;2.838;101.312;2.836;1.599
26-Sep-2008;98.660;4.067;99.600;4.340;95.800;4.626;100.610;3.667;100.480;3.892;100.710;4.156;102.990;1.839;111.03;2.765;101.95;2.758;1.5933
03-Oct-2008;99.370;3.680;100.330;4.115;97.230;4.462;101.280;3.310;101.850;3.598;102.620;3.917;103.570;1.506;113.68;2.596;102.594;2.679;1.5546
10-Oct-2008;99.940;3.299;100.120;4.192;96.310;4.606;101.790;3.032;101.992;3.572;102.110;3.990;103.920;1.294;112.28;2.729;101.9;2.763;1.5271
17-Oct-2008;100.170;3.298;100.950;4.023;96.900;4.476;101.830;2.951;101.760;3.568;101.647;3.999;103.470;1.520;110.11;2.907;100.49;2.938;1.5249
24-Oct-2008;100.290;3.030;101.820;3.813;98.080;4.362;102.390;2.667;103.260;3.278;103.850;3.762;103.810;1.309;106.94;2.724;101.97;2.754;1.473
31-Oct-2008;100.310;3.088;102.130;3.714;96.490;4.575;102.556;2.504;103.610;3.167;102.720;3.878;103.340;1.540;112.63;2.7;101.74;2.782;1.4762
07-Nov-2008;100.360;3.015;103.110;3.462;98.630;4.259;102.810;2.406;104.683;2.956;104.640;3.688;102.635;1.829;112.6;2.593;102.86;2.644;1.5014
14-Nov-2008;100.650;2.888;103.600;3.518;99.630;4.119;103.110;2.234;105.270;2.843;100.560;3.662;102.880;1.778;114.08;2.481;103.43;2.573;1.5109
21-Nov-2008;100.970;2.644;103.850;3.369;101.420;3.856;103.290;2.069;106.040;2.643;103.130;3.353;103.720;1.268;117.1;2.037;107.17;2.126;1.5373
28-Nov-2008;100.850;2.749;103.370;3.498;101.600;3.912;103.080;2.174;105.960;2.664;104.100;3.251;103.600;1.314;116.21;2.178;106.18;2.241;1.5414
05-Dec-2008;100.840;2.668;103.290;3.517;102.250;3.804;103.312;2.046;106.660;2.535;106.240;3.026;103.780;1.182;118.06;1.935;108.28;1.994;1.5532
12-Dec-2008;100.650;2.829;102.290;3.736;100.440;4.062;100.050;2.192;105.300;2.788;103.830;3.284;104.200;0.904;116.32;2.108;106.96;2.242;1.5751
19-Dec-2008;101.090;2.545;104.030;3.384;102.040;3.831;100.780;1.836;106.900;2.415;106.310;2.982;104.310;0.808;116.98;2.076;107.01;2.235;1.5346
26-Dec-2008;101.150;2.415;104.190;3.320;102.150;3.818;100.860;1.806;107.440;2.345;106.880;2.943;104.270;0.806;117;2.084;106.86;2.25;1.5022
02-Jan-2009;101.540;2.202;104.480;3.261;102.260;3.811;100.960;1.732;107.570;2.285;106.810;2.952;104.440;0.674;118.4;2.091;107.06;2.228;1.5026
09-Jan-2009;102.140;1.784;104.430;3.264;101.850;3.863;101.320;1.525;107.660;2.274;106.200;3.031;104.370;0.679;116.26;2.125;106.88;2.245;1.4957
16-Jan-2009;103.470;2.414;103.690;3.411;99.720;4.111;101.440;1.512;108.070;2.193;106.930;2.942;104.480;0.576;117.13;2.033;106.9;2.242;1.4848
23-Jan-2009;103.660;2.464;102.670;3.657;97.880;4.364;101.480;1.418;107.287;2.300;104.400;3.195;104.440;0.566;116.39;2.049;107.02;2.228;1.5007
30-Jan-2009;103.720;2.328;102.680;3.644;97.640;4.382;101.290;1.524;106.713;2.464;103.769;3.277;104.490;0.503;116.54;2.072;107;2.229;1.485
06-Feb-2009;103.970;2.197;103.720;3.416;101.030;4.455;101.520;1.405;107.060;2.382;103.170;3.384;104.470;0.479;117.1;1.996;107.38;2.188;1.5039
13-Feb-2009;104.160;2.085;104.210;3.294;102.420;4.280;101.675;1.319;107.840;2.207;105.354;3.116;104.520;0.407;118.27;1.908;108.31;2.089;1.4951
20-Feb-2009;104.170;2.134;104.290;3.301;103.410;4.173;101.650;1.326;108.016;2.155;106.136;3.018;104.600;0.314;117.03;1.999;108.07;2.113;1.4796
27-Feb-2009;104.260;2.045;104.090;3.364;102.700;4.267;101.625;1.311;107.610;2.211;105.339;3.091;104.170;0.552;115.81;2.136;106.46;2.282;1.4828
06-Mar-2009;104.510;1.874;105.030;3.090;104.660;4.018;101.842;1.163;108.580;2.002;106.967;2.918;104.120;0.548;117.04;1.975;107.97;2.12;1.4667
13-Mar-2009;104.360;1.924;104.540;3.218;104.230;4.045;99.860;1.337;107.790;2.214;105.910;3.054;104.060;0.550;117.01;2.022;107.13;2.208;1.5338
20-Mar-2009;104.400;1.881;105.020;3.103;104.570;4.039;99.770;1.322;107.810;2.172;106.450;2.987;104.090;0.489;117.73;1.915;108.43;2.069;1.5297
27-Mar-2009;104.550;1.806;105.100;3.063;104.480;4.047;99.880;1.292;99.640;2.318;105.426;3.086;104.000;0.517;116.89;1.99;107.28;2.189;1.5201
03-Apr-2009;104.290;1.910;104.900;3.122;103.750;4.130;99.470;1.483;98.790;2.454;104.214;3.196;103.870;0.570;116.4;2.071;106.77;2.243;1.525
10-Apr-2009;104.430;1.820;104.980;3.100;103.450;4.157;99.760;1.405;99.301;2.437;104.375;3.257;103.830;0.552;116.48;2.044;106.74;2.245;1.5222
17-Apr-2009;104.280;1.913;105.160;3.083;103.880;4.126;99.580;1.521;98.980;2.456;103.896;3.275;103.800;0.538;116.74;1.991;107.27;2.187;1.5183
24-Apr-2009;104.480;1.748;105.670;2.966;104.800;4.016;99.670;1.382;99.260;2.405;104.630;3.204;103.800;0.495;117.36;1.915;108.09;2.098;1.5083
01-May-2009;104.490;1.706;106.140;2.833;105.280;3.937;99.780;1.357;99.530;2.373;104.784;3.183;103.750;0.489;116.68;1.99;107.34;2.177;1.5072
08-May-2009;104.880;1.504;106.160;2.829;104.670;4.025;99.873;1.299;98.670;2.510;102.301;3.432;107.130;0.535;115.05;2.196;105.33;2.394;1.5081
15-May-2009;104.910;1.509;106.150;2.818;104.460;4.034;99.970;1.265;99.110;2.427;103.076;3.364;107.190;0.476;115.6;2.123;105.76;2.346;1.5132
22-May-2009;104.740;1.585;105.350;3.004;103.110;4.205;99.790;1.312;98.500;2.530;99.420;3.534;107.010;0.529;114.97;2.198;105.35;2.39;1.5193
29-May-2009;104.630;1.573;104.790;3.130;99.130;4.401;100.160;1.444;98.230;2.655;99.320;3.612;106.890;0.555;114.25;2.301;104.8;2.45;1.5104
05-Jun-2009;104.180;1.809;104.000;3.336;98.550;4.483;99.630;1.720;97.270;2.859;98.160;3.737;106.890;0.550;114.2;2.298;104.25;2.511;1.5162
12-Jun-2009;104.190;1.810;104.100;3.267;99.390;4.379;99.540;1.686;97.310;2.829;98.830;3.633;106.600;0.636;114.25;2.296;104.31;2.503;1.5124
19-Jun-2009;104.520;1.619;104.810;3.074;100.030;4.284;100.060;1.468;98.338;2.635;100.003;3.512;106.680;0.565;114.86;2.203;105.23;2.399;1.5069
26-Jun-2009;104.830;1.393;105.960;2.821;101.160;4.152;100.320;1.331;98.900;2.472;100.900;3.396;106.720;0.513;115.11;2.157;105.66;2.35;1.5229
03-Jul-2009;104.940;1.303;101.320;3.026;101.850;4.063;100.480;1.240;99.270;2.397;101.370;3.337;106.720;0.479;115.31;2.132;105.92;2.32;1.5188
10-Jul-2009;104.900;1.305;101.530;2.977;101.930;4.055;100.550;1.200;99.610;2.332;102.015;3.258;106.590;0.511;115.52;2.089;106.45;2.26;1.5139
17-Jul-2009;104.740;1.355;101.080;3.085;101.370;4.140;100.430;1.262;98.990;2.469;100.745;3.406;106.560;0.492;115.3;2.125;106.14;2.293;1.5181
24-Jul-2009;104.710;1.391;101.520;2.987;102.070;4.048;100.288;1.332;98.630;2.545;100.123;3.475;106.500;0.488;116.03;2.02;107.14;2.181;1.5221
31-Jul-2009;104.700;1.311;102.250;2.814;103.550;3.836;100.426;1.292;99.296;2.411;101.741;3.304;106.570;0.421;117.47;1.851;108.67;2.013;1.523
07-Aug-2009;104.190;1.603;101.110;3.060;102.580;3.995;99.820;1.594;97.900;2.722;99.771;3.504;106.190;0.585;116.54;1.967;107.5;2.139;1.533
14-Aug-2009;104.620;1.273;102.190;2.838;103.850;3.826;100.295;1.302;99.110;2.453;101.520;3.316;106.520;0.375;117.5;1.812;108.8;1.995;1.5221
21-Aug-2009;104.470;1.376;102.010;2.867;104.010;3.816;100.160;1.390;98.955;2.466;101.470;3.315;106.310;0.450;117.17;1.86;108.28;2.05;1.5163
28-Aug-2009;104.520;1.329;102.430;2.792;104.400;3.766;100.407;1.286;99.500;2.387;102.158;3.258;106.290;0.429;117.38;1.832;108.48;2.027;1.5153
04-Sep-2009;104.620;1.191;102.300;2.812;103.440;3.872;100.680;1.130;99.680;2.313;102.006;3.234;106.110;0.490;117.05;1.881;108;2.078;1.5161
11-Sep-2009;108.180;1.122;102.750;2.708;104.050;3.780;100.110;1.204;99.910;2.267;102.180;3.240;105.980;0.524;116.74;1.906;107.65;2.115;1.5129
18-Sep-2009;107.920;1.469;102.220;2.806;103.270;3.898;99.900;1.298;99.230;2.409;100.862;3.370;105.880;0.543;116.42;1.951;107.15;2.169;1.5145
25-Sep-2009;108.050;1.511;102.690;2.734;104.180;3.784;100.061;1.222;100.417;2.418;102.113;3.268;105.860;0.516;116.89;1.878;107.94;2.08;1.5091
02-Oct-2009;107.950;1.398;102.680;2.720;104.220;3.770;100.080;1.213;100.920;2.321;103.180;3.131;105.850;0.484;117.53;1.787;108.91;1.971;1.5101
09-Oct-2009;107.670;1.517;102.490;2.773;104.170;3.815;99.770;1.384;100.480;2.410;102.415;3.212;105.700;0.531;117.26;1.824;108.34;2.032;1.5191
16-Oct-2009;107.510;1.515;102.290;2.782;103.410;3.857;99.648;1.405;100.050;2.462;101.691;3.273;105.560;0.574;116.74;1.916;107.51;2.123;1.5175
23-Oct-2009;107.490;1.611;102.250;2.804;103.520;3.882;99.730;1.403;99.960;2.506;101.186;3.337;105.490;0.577;116.05;1.951;107.19;2.157;1.514
30-Oct-2009;107.580;1.421;102.580;2.733;103.970;3.816;99.930;1.304;100.450;2.423;102.230;3.241;105.460;0.561;116.85;1.865;108.09;2.055;1.5106
06-Nov-2009;107.570;1.391;102.360;2.784;103.320;3.890;99.940;1.285;99.912;2.487;100.945;3.355;105.450;0.527;116.93;1.842;108.45;2.013;1.51
13-Nov-2009;107.650;1.339;102.540;2.757;103.570;3.882;100.090;1.223;100.350;2.435;98.870;3.394;105.450;0.486;117.02;1.818;108.6;1.995;1.5094
20-Nov-2009;107.510;1.372;102.500;2.745;103.690;3.837;99.822;1.326;100.594;2.365;100.058;3.261;112.120;0.450;117.02;1.82;108.5;2.004;1.5125
27-Nov-2009;107.460;1.380;102.850;2.690;104.130;3.793;99.990;1.260;101.154;2.264;100.770;3.182;105.400;0.432;117.79;1.716;109.55;1.886;1.5049
04-Dec-2009;107.270;1.389;102.720;2.689;104.220;3.773;99.810;1.344;100.710;2.341;100.130;3.229;105.400;0.388;117.48;1.743;109.3;1.911;1.5093
11-Dec-2009;107.080;1.541;102.380;2.747;103.540;3.838;99.950;1.290;100.973;2.285;100.370;3.220;105.340;0.382;117.57;1.724;109.35;1.904;1.5125
18-Dec-2009;107.070;1.446;102.270;2.790;103.690;3.848;100.159;1.174;101.405;2.173;100.910;3.139;105.250;0.596;118.11;1.66;103;1.932;1.4948
25-Dec-2009;106.930;1.464;101.830;2.855;102.900;3.929;100.057;1.192;100.786;2.291;99.310;3.296;105.200;0.602;117.83;1.675;102.85;1.947;1.491
01-Jan-2010;106.700;1.523;101.440;2.946;102.490;3.978;99.789;1.338;100.270;2.438;98.830;3.401;105.050;0.648;117.18;1.755;102.1;2.025;1.4844
08-Jan-2010;106.890;1.413;101.760;2.880;102.590;3.975;99.996;1.247;100.470;2.405;98.908;3.381;105.000;0.650;116.61;1.815;101.15;2.126;1.4753
15-Jan-2010;106.910;1.384;101.900;2.858;102.520;3.976;100.194;1.142;100.640;2.364;99.920;3.267;105.100;0.593;116.93;1.737;101.7;2.067;1.4766
22-Jan-2010;106.620;1.542;101.290;3.040;98.880;4.149;100.232;1.117;100.920;2.301;100.250;3.219;105.150;0.555;117.53;1.691;102.2;2.014;1.4724
29-Jan-2010;106.050;1.954;101.020;3.068;98.850;4.136;100.225;1.137;101.037;2.283;100.490;3.200;105.100;0.561;117.6;1.673;102.3;2.003;1.4705
05-Feb-2010;105.790;1.875;100.590;3.168;98.830;4.127;100.473;0.997;101.612;2.159;101.130;3.115;105.300;0.461;118.08;1.615;102.6;1.971;1.4661
12-Feb-2010;106.480;1.427;102.050;2.799;99.960;4.011;100.467;0.977;101.310;2.218;100.470;3.186;105.350;0.421;118.08;1.615;102.75;1.954;1.4662
19-Feb-2010;106.500;1.374;101.920;2.822;99.570;4.035;100.429;0.999;100.950;2.289;99.660;3.275;105.400;0.381;117.85;1.636;102.4;1.991;1.4641
26-Feb-2010;106.640;1.302;102.300;2.742;100.890;3.876;100.659;0.857;101.720;2.129;101.250;3.107;105.450;0.335;118.29;1.568;103.1;1.916;1.4627
05-Mar-2010;106.670;1.219;102.700;2.647;100.930;3.859;100.634;0.894;101.539;2.178;100.832;3.159;105.250;0.401;118.33;1.562;103.35;1.889;1.463
12-Mar-2010;106.540;1.236;102.500;2.702;100.880;3.866;100.504;0.961;101.400;2.200;100.708;3.178;105.000;0.490;117.75;1.63;102.85;1.942;1.4563
19-Mar-2010;106.620;1.165;102.550;2.686;100.800;3.910;100.579;0.906;101.606;2.150;101.150;3.109;104.950;0.493;117.64;1.637;102.8;1.946;1.4359
26-Mar-2010;106.540;1.142;102.770;2.634;101.220;3.875;100.602;0.893;101.379;2.207;100.808;3.156;104.950;0.473;117.77;1.61;103;1.924;1.4281
02-Apr-2010;106.480;1.131;102.820;2.613;101.410;3.809;100.050;0.974;101.680;2.135;101.340;3.099;104.900;0.477;117.79;1.605;103;1.924;1.4319
09-Apr-2010;106.320;1.168;102.460;2.712;100.890;3.870;100.014;0.982;101.395;2.188;100.680;3.158;104.750;0.528;117.49;1.647;102.9;1.934;1.4384
16-Apr-2010;106.290;1.138;102.710;2.619;101.200;3.832;100.171;0.909;100.620;2.115;101.336;3.093;112.440;0.534;117.66;1.628;102.85;1.939;1.4327
23-Apr-2010;105.770;1.431;101.710;2.882;100.030;3.993;100.150;0.929;100.757;2.096;101.608;3.068;104.700;0.512;117.81;1.574;103.3;1.89;1.435
30-Apr-2010;101.410;2.013;99.210;3.157;99.510;4.041;100.390;0.794;101.280;1.990;102.348;2.965;104.800;0.445;118.33;1.527;103.85;1.831;1.4322
07-May-2010;99.520;2.892;96.430;3.788;96.450;4.389;100.774;0.536;102.852;1.639;101.869;2.765;105.300;0.192;119.88;1.291;105.5;1.657;1.4131
14-May-2010;101.290;2.068;100.008;2.989;100.007;3.984;99.870;0.494;102.741;1.670;101.140;2.862;105.150;0.239;119.34;1.365;104.8;1.729;1.4004
21-May-2010;101.094;2.149;99.996;2.987;98.946;4.073;99.980;0.533;103.388;1.512;102.924;2.664;113.000;0.545;120.48;1.17;106.8;1.519;1.4445
28-May-2010;100.493;2.402;98.483;3.264;98.092;4.235;100.000;0.530;103.155;1.579;102.820;2.685;112.840;0.623;120.1;1.251;106.3;1.57;1.4224
04-Jun-2010;99.727;2.848;96.877;3.714;95.405;4.570;100.032;0.451;103.730;1.466;103.780;2.585;112.750;0.644;120.34;1.217;106.65;1.533;1.3917
11-Jun-2010;99.872;2.765;97.119;3.590;95.778;4.487;100.062;0.470;103.607;1.463;103.730;2.583;112.670;0.652;119.95;1.25;106.4;1.557;1.3919
18-Jun-2010;99.632;2.952;96.618;3.743;94.804;4.650;99.840;0.592;102.980;1.607;102.328;2.733;112.140;0.767;119.6;1.291;105.8;1.619;1.3729
25-Jun-2010;99.988;2.740;96.995;3.636;96.040;4.480;99.857;0.557;103.430;1.487;103.310;2.601;112.260;0.723;119.88;1.236;106.45;1.55;1.3521
02-Jul-2010;99.757;2.802;96.708;3.757;95.576;4.555;99.670;0.664;103.470;1.489;103.580;2.580;112.370;0.692;120.32;1.168;107.15;1.475;1.335
09-Jul-2010;100.340;2.550;97.135;3.656;95.196;4.603;99.480;0.774;102.990;1.591;103.139;2.631;112.290;0.687;120.29;1.16;107.35;1.453;1.3371
16-Jul-2010;101.002;2.181;98.519;3.307;103.130;4.538;99.480;0.782;102.921;1.611;103.418;2.623;111.780;0.655;121.08;1.139;107.4;1.447;1.3581
23-Jul-2010;101.001;2.120;98.739;3.246;103.848;4.360;99.531;0.743;102.500;1.666;102.500;2.697;111.680;0.664;120.3;1.152;107.1;1.477;1.3613
30-Jul-2010;101.412;1.911;100.066;2.985;105.083;4.231;99.438;0.820;102.690;1.664;102.814;2.672;112.090;0.675;120.23;1.159;107.05;1.481;1.3584
06-Aug-2010;101.539;1.825;100.681;2.836;106.510;4.062;99.540;0.766;103.290;1.518;104.183;2.525;112.140;0.656;120.56;1.11;107.85;1.396;1.3795
13-Aug-2010;101.215;1.996;99.549;3.087;104.745;4.261;100.178;0.582;103.943;1.359;105.259;2.391;112.430;0.541;121.4;0.987;109.15;1.259;1.3404
20-Aug-2010;101.455;1.841;100.180;2.922;106.376;4.087;100.288;0.622;104.300;1.301;99.850;2.278;112.530;0.493;121.93;0.917;110.25;1.145;1.3139
27-Aug-2010;101.204;1.984;99.365;3.118;106.293;4.049;100.208;0.631;104.220;1.276;100.420;2.167;112.330;0.532;121.64;0.944;110;1.169;1.3118
03-Sep-2010;101.285;1.949;99.831;3.017;106.706;4.014;100.218;0.645;103.990;1.335;99.070;2.346;112.050;0.582;120.92;1.011;109.05;1.265;1.3107
10-Sep-2010;100.859;2.179;99.464;3.121;105.865;4.128;100.018;0.740;103.770;1.391;98.600;2.409;111.610;0.676;119.65;1.197;106.9;1.488;1.2928
17-Sep-2010;100.848;2.174;99.193;3.176;105.144;4.212;99.940;0.791;103.539;1.451;98.490;2.450;111.570;0.700;119.67;1.218;107.2;1.455;1.3173
24-Sep-2010;100.948;2.145;99.261;3.169;105.604;4.151;100.007;0.733;101.250;1.480;99.140;2.343;111.650;0.652;120.05;1.119;107.65;1.406;1.3263
01-Oct-2010;100.895;2.149;99.504;3.104;105.963;4.102;99.810;0.859;101.160;1.510;99.740;2.293;109.450;0.661;117.88;1.125;107.6;1.41;1.3397
08-Oct-2010;101.153;2.008;100.149;2.967;106.765;4.003;99.914;0.792;101.550;1.426;99.950;2.255;111.550;0.627;120.05;1.103;107.75;1.393;1.3418
15-Oct-2010;101.219;1.898;100.213;2.921;106.867;3.987;99.865;0.810;101.264;1.472;98.880;2.359;111.420;0.650;119.8;1.123;104.75;1.508;1.3396
22-Oct-2010;101.111;1.976;99.871;3.028;105.715;4.140;99.514;1.003;100.290;1.684;98.015;2.476;111.300;0.660;119.66;1.151;104.35;1.548;1.3637
29-Oct-2010;101.107;1.988;99.424;3.150;105.086;4.219;99.565;1.019;100.183;1.717;97.650;2.524;111.110;0.702;119.43;1.144;104.47;1.535;1.37
05-Nov-2010;100.705;2.251;97.952;3.676;103.830;4.365;99.700;0.925;100.850;1.556;98.500;2.421;111.270;0.637;120.06;1.072;105.19;1.461;1.3494
12-Nov-2010;100.468;2.401;97.326;3.793;102.352;4.541;99.930;1.021;100.580;1.617;97.710;2.503;111.200;0.692;119.56;1.135;104.36;1.544;1.3427
19-Nov-2010;100.061;2.700;96.175;4.055;100.895;4.734;99.762;1.115;99.610;1.842;96.131;2.711;110.960;0.686;119.13;1.17;104.26;1.554;1.3569
26-Nov-2010;100.743;3.489;93.872;4.552;97.319;5.199;100.139;0.939;99.920;1.769;97.920;2.737;110.880;0.696;118.7;1.234;103.04;1.679;1.3278
03-Dec-2010;101.226;3.229;94.883;4.339;97.866;5.128;100.280;0.868;99.620;1.839;96.870;2.873;110.790;0.691;118.55;1.27;102.64;1.72;1.3072
10-Dec-2010;100.409;3.682;93.031;4.756;95.614;5.435;99.830;1.081;98.870;1.984;96.100;2.946;110.720;0.701;118.25;1.291;102.27;1.758;1.2968
17-Dec-2010;100.266;3.740;92.625;4.848;94.685;5.558;99.890;1.068;98.712;2.030;95.520;3.023;110.370;0.774;116.96;1.439;100.82;1.911;1.2791
24-Dec-2010;100.482;3.613;93.014;4.747;95.213;5.508;100.080;0.958;99.300;1.904;95.870;2.981;110.470;0.756;117.96;1.329;102.67;1.715;1.2626
31-Dec-2010;100.628;3.559;92.973;4.780;95.446;5.483;100.280;0.854;99.570;1.842;96.150;2.949;110.330;0.738;117.75;1.359;102.21;1.763;1.2488
07-Jan-2011;100.506;3.624;92.614;4.872;94.986;5.535;100.272;0.862;99.830;1.782;96.892;2.859;110.400;0.714;117.83;1.328;102.07;1.778;1.2493
14-Jan-2011;100.848;3.408;93.704;4.633;96.341;5.342;99.699;1.160;99.150;2.177;95.470;3.035;110.030;0.821;117.32;1.44;101.16;1.874;1.2893
21-Jan-2011;101.389;3.065;94.440;4.455;97.376;5.198;99.440;1.287;98.340;2.349;94.250;3.177;109.630;0.881;116.85;1.463;100.93;1.899;1.3056
28-Jan-2011;101.115;3.219;93.553;4.662;100.259;5.474;99.300;1.377;98.070;2.406;94.360;3.165;109.580;0.895;116.91;1.449;101.32;1.857;1.2824
04-Feb-2011;101.767;2.831;95.207;4.282;102.721;5.153;99.196;1.437;97.830;2.461;93.650;3.261;109.570;0.874;116.68;1.464;100.81;1.912;1.2977
11-Feb-2011;101.542;2.967;94.340;4.507;101.213;5.359;99.286;1.407;97.850;2.463;93.420;3.289;109.570;0.820;116.69;1.472;100.74;1.919;1.3181
18-Feb-2011;98.249;3.151;94.546;4.455;101.021;5.378;99.286;1.400;98.050;2.415;93.724;3.252;109.510;0.849;116.43;1.487;100.77;1.916;1.2951
25-Feb-2011;98.074;3.232;94.358;4.493;100.788;5.398;99.902;1.545;98.260;2.373;94.601;3.145;109.430;0.854;116.49;1.47;101.04;1.886;1.2765
04-Mar-2011;98.019;3.266;94.224;4.520;100.824;5.391;99.470;1.769;97.270;2.593;93.450;3.284;109.390;0.883;116.24;1.493;101.29;1.859;1.2935
11-Mar-2011;98.368;3.100;94.621;4.433;100.508;5.429;99.700;1.654;97.690;2.500;94.140;3.206;109.250;0.845;116.74;1.424;101.58;1.827;1.2926
18-Mar-2011;98.897;2.845;95.940;4.147;102.606;5.166;99.730;1.644;97.810;2.474;94.270;3.194;109.560;0.771;117.01;1.378;101.92;1.79;1.2781
25-Mar-2011;98.746;2.930;95.682;4.217;102.683;5.156;99.554;1.734;97.400;2.573;93.630;3.273;109.090;0.904;116.19;1.479;101.33;1.854;1.2949
01-Apr-2011;98.262;3.172;94.634;4.449;101.383;5.319;99.358;1.839;96.780;2.710;92.740;3.385;108.680;0.989;115.54;1.582;100.07;1.992;1.3148
08-Apr-2011;98.372;3.126;94.728;4.431;101.784;5.262;99.220;1.922;96.340;2.812;91.970;3.487;108.390;1.108;114.68;1.709;98.93;2.119;1.312
15-Apr-2011;97.962;3.362;93.890;4.646;100.673;5.420;99.325;1.863;96.780;2.715;92.780;3.379;108.550;1.034;114.84;1.694;99.21;2.088;1.2873
22-Apr-2011;97.628;3.558;93.516;4.734;100.091;5.488;99.510;1.766;97.240;2.616;93.680;3.269;108.490;0.956;114.93;1.646;99.45;2.061;1.2902
29-Apr-2011;98.042;3.293;94.359;4.527;101.597;5.290;99.500;1.774;100.680;2.603;100.110;3.236;108.520;1.026;114.86;1.64;99.69;2.035;1.2819
06-May-2011;98.090;3.305;94.340;4.536;101.861;5.250;99.474;1.791;100.830;2.567;100.590;3.180;108.810;0.878;115.47;1.553;99.99;2.001;1.2584
13-May-2011;97.982;3.408;94.522;4.506;101.781;5.270;99.920;1.789;101.430;2.436;101.410;3.082;108.850;0.836;116.09;1.466;100.83;1.908;1.2599
20-May-2011;97.424;3.684;93.298;4.785;99.986;5.496;99.960;1.779;101.510;2.411;101.550;3.062;109.000;0.758;116.16;1.45;101.07;1.881;1.2421
27-May-2011;97.752;3.538;94.047;4.641;101.206;5.332;100.370;1.573;102.326;2.240;102.320;2.989;109.100;0.719;116.53;1.395;101.86;1.793;1.2159
03-Jun-2011;98.034;3.362;94.642;4.487;101.966;5.227;100.130;1.683;101.830;2.355;101.620;3.058;109.020;0.676;116.48;1.363;101.73;1.807;1.22
10-Jun-2011;97.919;3.430;93.787;4.695;100.019;5.486;100.400;1.544;102.540;2.185;102.420;2.964;109.540;0.499;117.62;1.203;102.93;1.718;1.2095
17-Jun-2011;97.877;3.500;93.404;4.808;99.325;5.597;100.460;1.516;102.650;2.161;102.510;2.954;109.660;0.420;117.49;1.188;102.45;1.74;1.2138
24-Jun-2011;97.539;3.711;92.815;4.964;98.599;5.694;100.740;1.363;103.360;2.004;103.570;2.841;109.720;0.374;117.69;1.163;101.28;1.729;1.1826
01-Jul-2011;98.155;3.349;94.075;4.635;100.797;5.389;100.160;1.661;101.960;2.316;101.650;3.053;109.360;0.440;117.19;1.21;102.05;1.783;1.2312
08-Jul-2011;97.462;3.733;92.827;4.932;98.559;5.679;100.550;1.447;103.230;2.025;103.550;2.824;109.540;0.393;117.82;1.153;102.12;1.739;1.1934
15-Jul-2011;96.718;4.197;91.045;5.397;95.744;6.051;100.991;1.217;104.000;1.858;104.690;2.701;105.900;0.203;118.29;1.024;104.35;1.569;1.1536
22-Jul-2011;97.296;3.843;92.797;4.968;97.804;5.767;100.689;1.377;103.300;2.004;103.690;2.820;109.410;0.328;118;1.077;103.04;1.613;1.1767
29-Jul-2011;96.706;4.308;91.257;5.424;95.787;6.137;101.068;1.165;104.550;1.733;106.101;2.545;109.700;0.171;118.82;0.884;105.18;1.436;1.1313
05-Aug-2011;96.369;4.332;90.937;5.462;95.728;6.082;101.710;0.816;105.630;1.479;107.760;2.360;110.050;0.067;120.06;0.727;106.59;1.328;1.0956
12-Aug-2011;98.411;3.235;95.694;4.263;103.619;5.012;101.893;0.695;105.961;1.412;107.987;2.334;109.830;0.133;120.26;0.725;107.16;1.292;1.1087
19-Aug-2011;98.300;3.288;95.750;4.254;103.870;4.994;100.218;0.632;106.887;1.212;110.140;2.112;109.820;0.122;121.29;0.51;109.6;1.017;1.1303
26-Aug-2011;98.330;3.287;95.850;4.249;103.700;5.014;100.191;0.658;106.794;1.228;100.876;2.152;109.860;0.050;120.75;0.577;108.73;1.093;1.1689
02-Sep-2011;98.240;3.410;99.300;4.380;102.830;5.120;100.410;0.545;107.381;1.088;102.132;2.013;109.850;0.042;120.76;0.568;108.54;1.071;1.1194
09-Sep-2011;97.760;3.610;98.920;4.480;102.320;5.230;100.715;0.382;108.365;0.872;104.286;1.777;109.690;0.070;120.53;0.589;108.82;1.102;1.2067
16-Sep-2011;97.400;3.800;98.150;4.590;101.410;5.330;100.460;0.523;107.720;1.007;103.542;1.860;109.760;0.016;120.51;0.594;108.98;1.115;1.2083
23-Sep-2011;97.730;3.650;98.750;4.450;101.940;5.220;100.691;0.394;108.140;0.900;104.570;1.750;109.630;-0.018;121.02;0.487;110.08;0.972;1.2223
30-Sep-2011;98.030;3.500;99.350;4.400;102.670;5.160;100.370;0.554;100.420;1.165;103.264;1.888;109.430;-0.027;120.81;0.46;109.73;1.03;1.2154
07-Oct-2011;98.310;3.360;99.650;4.300;103.680;5.070;100.255;0.616;99.980;1.254;102.176;2.005;109.070;0.101;120.61;0.52;109.36;1.105;1.2402
14-Oct-2011;97.770;3.660;98.750;4.470;101.630;5.290;100.140;0.671;99.350;1.391;100.450;2.207;109.340;0.067;120.35;0.573;108.65;1.135;1.2375
